[2022/06/28 15:34:27] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', dropout=0.5, epochs=200, epsilon=8, eval=False, fgsm_alpha=1.0, fgsm_init='r
andom', fname='experiments/cifar10_dropout/preactresnet18_0.5', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18drop', norm='l_i
nf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)                                                                                                                                                           
Files already downloaded and verified                                                                                                                                                                                                 
Files already downloaded and verified                                                                                                                                                                                                 
[2022/06/28 15:34:30] - Epoch    Train Time      Test Time       LR              Train Loss      Train Acc       Train Robust Loss         Train Robust Acc        Test Loss       Test Acc        Test Robust Loss        Test Robust
 Acc                                                                                                                                                                                                                                  
[2022/06/28 17:52:40] - 31       216.6           39.9            0.1000          1.0558          0.6773          1.5363                  0.4259                  0.9903          0.6971          1.5795                  0.4136       
[2022/06/28 17:56:56] - 32       216.8           39.9            0.1000          1.0477          0.6817          1.5321                  0.4254                  1.0417          0.6559          1.6020                  0.4036       
[2022/06/28 18:01:13] - 33       216.8           39.9            0.1000          1.0498          0.6793          1.5331                  0.4269                  0.9757          0.7003          1.5584                  0.4142       
[2022/06/28 18:05:30] - 34       216.9           40.0            0.1000          1.0494          0.6771          1.5333                  0.4264                  0.9747          0.7117          1.5452                  0.4174       
[2022/06/28 18:09:48] - 35       216.8           40.0            0.1000          1.0446          0.6811          1.5314                  0.4279                  0.9721          0.6877          1.5599                  0.4151       
[2022/06/28 18:14:05] - 36       216.9           39.9            0.1000          1.0402          0.6833          1.5264                  0.4269                  0.9785          0.6935          1.5486                  0.4104       
[2022/06/28 18:18:21] - 37       216.7           40.0            0.1000          1.0339          0.6863          1.5222                  0.4307                  0.9651          0.7127          1.5275                  0.4277       
[2022/06/28 18:22:38] - 38       216.8           40.0            0.1000          1.0342          0.6845          1.5230                  0.4298                  0.9781          0.6812          1.5941                  0.3986       
[2022/06/28 18:26:55] - 39       216.9           40.0            0.1000          1.0315          0.6874          1.5209                  0.4302                  0.9869          0.6914          1.5393                  0.4183       
[2022/06/28 18:31:13] - 40       216.8           40.0            0.1000          1.0323          0.6874          1.5230                  0.4305                  0.9931          0.7035          1.5666                  0.4168       
[2022/06/28 18:35:29] - 41       216.8           40.0            0.1000          1.0279          0.6894          1.5193                  0.4295                  0.9888          0.7028          1.5521                  0.4149       
[2022/06/28 18:39:46] - 42       216.8           40.0            0.1000          1.0326          0.6857          1.5218                  0.4315                  1.0006          0.6756          1.5508                  0.4143       
[2022/06/28 18:44:03] - 43       216.8           40.0            0.1000          1.0288          0.6863          1.5183                  0.4318                  0.9658          0.7073          1.5517                  0.4141       
[2022/06/28 18:48:20] - 44       216.8           40.0            0.1000          1.0286          0.6882          1.5188                  0.4308                  0.9495          0.7254          1.5353                  0.4232       
[2022/06/28 18:52:36] - 45       216.7           40.0            0.1000          1.0262          0.6881          1.5165                  0.4334                  0.9399          0.7099          1.5462                  0.4155     
[2022/06/28 18:56:53] - 46       216.8           40.0            0.1000          1.0252          0.6929          1.5178                  0.4337                  0.9478          0.7074          1.5439                  0.4203
[2022/06/28 19:01:10] - 47       216.9           40.0            0.1000          1.0204          0.6916          1.5141                  0.4329                  0.9615          0.6855          1.5846                  0.4061
[2022/06/28 19:05:27] - 48       216.8           40.0            0.1000          1.0238          0.6905          1.5165                  0.4339                  0.9942          0.6893          1.5640                  0.4112
[2022/06/28 19:09:44] - 49       216.8           40.0            0.1000          1.0207          0.6920          1.5133                  0.4352                  0.9591          0.7065          1.5573                  0.4162
[2022/06/28 19:14:01] - 50       216.8           40.0            0.1000          1.0250          0.6900          1.5145                  0.4328                  0.9415          0.7105          1.5739                  0.4113
[2022/06/28 19:18:18] - 51       216.9           40.0            0.1000          1.0172          0.6949          1.5111                  0.4335                  0.9924          0.6929          1.5554                  0.4198
[2022/06/28 19:22:35] - 52       216.8           40.0            0.1000          1.0172          0.6912          1.5067                  0.4377                  0.9348          0.6879          1.5563                  0.4178
[2022/06/28 19:26:51] - 53       216.9           40.0            0.1000          1.0157          0.6942          1.5086                  0.4366                  0.9590          0.7002          1.5676                  0.4072
[2022/06/28 19:31:08] - 54       216.8           40.0            0.1000          1.0194          0.6933          1.5119                  0.4340                  0.9165          0.7059          1.5512                  0.4166
[2022/06/28 19:35:25] - 55       216.9           40.0            0.1000          1.0149          0.6913          1.5092                  0.4342                  0.9351          0.7102          1.5522                  0.4210
[2022/06/28 19:39:42] - 56       216.9           40.1            0.1000          1.0173          0.6938          1.5110                  0.4372                  0.9961          0.7219          1.5545                  0.4275
[2022/06/28 19:43:59] - 57       216.7           40.0            0.1000          1.0122          0.6976          1.5056                  0.4400                  0.9192          0.7013          1.5389                  0.4220
[2022/06/28 19:48:16] - 58       216.8           40.0            0.1000          1.0150          0.6947          1.5084                  0.4355                  0.8988          0.7126          1.5436                  0.4311
[2022/06/28 19:52:33] - 59       216.9           40.0            0.1000          1.0156          0.6946          1.5090                  0.4366                  0.9609          0.7039          1.5703                  0.4033
[2022/06/28 19:56:50] - 60       216.9           40.0            0.1000          1.0108          0.6956          1.5049                  0.4373                  0.9893          0.6899          1.5677                  0.4077
[2022/06/28 20:01:07] - 61       216.7           40.0            0.1000          1.0138          0.6947          1.5086                  0.4379                  0.9386          0.7219          1.5651                  0.4083
[2022/06/28 20:05:24] - 62       216.8           40.0            0.1000          1.0120          0.6957          1.5057                  0.4366                  0.9303          0.7177          1.5380                  0.4232
[2022/06/28 20:09:40] - 63       216.9           40.0            0.1000          1.0174          0.6954          1.5096                  0.4372                  0.9648          0.7096          1.5228                  0.4326
[2022/06/28 20:13:57] - 64       216.9           40.0            0.1000          1.0157          0.6943          1.5091                  0.4357                  0.9422          0.7191          1.5279                  0.4269
[2022/06/28 20:18:14] - 65       216.8           40.0            0.1000          1.0064          0.6976          1.5024                  0.4398                  0.9619          0.7076          1.5641                  0.4185
[2022/06/28 20:22:31] - 66       216.8           40.0            0.1000          1.0128          0.6955          1.5066                  0.4383                  0.9111          0.7195          1.5557                  0.4170
[2022/06/28 20:26:48] - 67       216.9           40.0            0.1000          1.0109          0.6955          1.5016                  0.4406                  0.9543          0.7076          1.5321                  0.4240
[2022/06/28 20:31:05] - 68       216.8           40.0            0.1000          1.0072          0.6981          1.5029                  0.4407                  0.9778          0.6995          1.5427                  0.4250
[2022/06/28 20:35:22] - 69       216.7           40.0            0.1000          1.0033          0.7005          1.4975                  0.4412                  0.9239          0.7240          1.5453                  0.4227
[2022/06/28 20:39:39] - 70       216.8           40.0            0.1000          1.0147          0.6952          1.5102                  0.4362                  0.9371          0.7012          1.5638                  0.4127
[2022/06/28 20:43:56] - 71       216.8           40.0            0.1000          1.0110          0.6977          1.5051                  0.4386                  0.9114          0.7158          1.5406                  0.4167
[2022/06/28 20:48:12] - 72       216.8           40.0            0.1000          1.0081          0.6977          1.5013                  0.4418                  0.9345          0.6977          1.5220                  0.4279
[2022/06/28 20:52:29] - 73       216.8           40.0            0.1000          1.0054          0.7012          1.4997                  0.4407                  0.9422          0.7147          1.5528                  0.4227
[2022/06/28 20:56:46] - 74       216.9           40.0            0.1000          1.0076          0.6963          1.5034                  0.4373                  0.9223          0.7273          1.5214                  0.4244
[2022/06/28 21:01:03] - 75       216.8           40.0            0.1000          1.0054          0.6984          1.4991                  0.4377                  0.9242          0.7046          1.5682                  0.4024
[2022/06/28 21:05:20] - 76       216.8           40.0            0.1000          1.0094          0.6939          1.5050                  0.4378                  0.9226          0.7219          1.5423                  0.4098
[2022/06/28 21:09:36] - 77       216.9           40.0            0.1000          1.0053          0.7013          1.4994                  0.4413                  0.9633          0.7047          1.5689                  0.4124
[2022/06/28 21:13:53] - 78       216.9           40.0            0.1000          1.0036          0.6983          1.4992                  0.4411                  0.9180          0.7202          1.5437                  0.4147
[2022/06/28 21:18:10] - 79       216.9           40.0            0.1000          1.0073          0.7001          1.5014                  0.4402                  0.9151          0.7373          1.5455                  0.4255
[2022/06/28 21:22:27] - 80       216.8           40.0            0.1000          1.0062          0.6995          1.5019                  0.4415                  0.9218          0.7344          1.5543                  0.4130
[2022/06/28 21:26:44] - 81       216.7           40.0            0.1000          1.0070          0.6970          1.5008                  0.4372                  0.9314          0.7204          1.5508                  0.4114
[2022/06/28 21:31:01] - 82       216.8           40.0            0.1000          1.0078          0.6991          1.5020                  0.4373                  0.9348          0.7168          1.5487                  0.4176
[2022/06/28 21:35:18] - 83       216.8           40.0            0.1000          1.0077          0.6979          1.5028                  0.4387                  0.9210          0.7328          1.5592                  0.4232
[2022/06/28 21:39:34] - 84       216.8           40.0            0.1000          1.0084          0.6994          1.5045                  0.4382                  0.9041          0.7240          1.5420                  0.4164
[2022/06/28 21:43:51] - 85       216.8           40.0            0.1000          1.0029          0.7012          1.4990                  0.4403                  0.9358          0.7250          1.5429                  0.4203
[2022/06/28 21:48:08] - 86       216.9           40.0            0.1000          1.0047          0.6992          1.4983                  0.4404                  0.9085          0.7214          1.5581                  0.4175
[2022/06/28 21:52:25] - 87       216.9           40.0            0.1000          1.0046          0.7010          1.4991                  0.4405                  0.9333          0.7240          1.5269                  0.4314
[2022/06/28 21:56:42] - 88       216.9           40.0            0.1000          1.0076          0.7012          1.5027                  0.4409                  0.9068          0.7308          1.5447                  0.4233
[2022/06/28 22:00:59] - 89       216.7           40.0            0.1000          1.0084          0.6984          1.5027                  0.4396                  0.9078          0.7308          1.5278                  0.4225
[2022/06/28 22:05:16] - 90       216.8           40.0            0.1000          1.0079          0.6969          1.5012                  0.4396                  0.9408          0.7203          1.5802                  0.4071
[2022/06/28 22:09:33] - 91       216.9           40.0            0.1000          1.0091          0.6963          1.5004                  0.4381                  0.8663          0.7434          1.5254                  0.4293
[2022/06/28 22:13:49] - 92       216.8           40.0            0.1000          1.0019          0.7005          1.4960                  0.4417                  0.9450          0.7160          1.5548                  0.4214
[2022/06/28 22:18:06] - 93       216.9           40.0            0.1000          1.0044          0.6983          1.4982                  0.4417                  0.9207          0.7190          1.5919                  0.4075
[2022/06/28 22:22:23] - 94       216.9           40.0            0.1000          1.0045          0.6987          1.4952                  0.4436                  0.9160          0.7237          1.5762                  0.4077
[2022/06/28 22:26:40] - 95       216.9           40.0            0.1000          1.0054          0.6988          1.5001                  0.4407                  0.9132          0.7086          1.5692                  0.4068
[2022/06/28 22:30:57] - 96       216.8           40.0            0.1000          1.0028          0.7021          1.4996                  0.4394                  0.8870          0.7161          1.5618                  0.4166
[2022/06/28 22:35:14] - 97       216.8           40.0            0.1000          1.0055          0.6979          1.4969                  0.4397                  0.9520          0.6997          1.5509                  0.4213
[2022/06/28 22:39:30] - 98       216.8           40.0            0.1000          1.0029          0.7001          1.4987                  0.4403                  0.8951          0.7102          1.5487                  0.4199
[2022/06/28 22:43:47] - 99       216.8           40.0            0.0100          1.0039          0.6995          1.5008                  0.4373                  0.9219          0.7106          1.5321                  0.4311
[2022/06/28 22:48:05] - 100      216.9           40.0            0.0100          0.8970          0.7393          1.3483                  0.4956                  0.7313          0.7824          1.4356                  0.4573
[2022/06/28 22:52:22] - 101      216.8           40.0            0.0100          0.8277          0.7586          1.2915                  0.5144                  0.7237          0.7844          1.3777                  0.4799
[2022/06/28 22:56:38] - 102      216.8           40.0            0.0100          0.7955          0.7698          1.2625                  0.5238                  0.7157          0.7967          1.3861                  0.4761          
[2022/06/28 23:00:55] - 103      216.9           40.0            0.0100          0.7751          0.7775          1.2471                  0.5324                  0.6899          0.7901          1.3990                  0.4754       
[2022/06/28 23:05:12] - 104      216.7           40.0            0.0100          0.7609          0.7827          1.2329                  0.5365                  0.6883          0.8026          1.3809                  0.4770       
[2022/06/28 23:09:29] - 105      216.8           40.0            0.0100          0.7452          0.7878          1.2153                  0.5432                  0.6560          0.8138          1.3820                  0.4806       
[2022/06/28 23:13:46] - 106      216.8           40.0            0.0100          0.7363          0.7902          1.2102                  0.5453                  0.6841          0.7904          1.3802                  0.4818
[2022/06/28 23:18:03] - 107      216.9           40.0            0.0100          0.7250          0.7950          1.1969                  0.5477                  0.6785          0.8042          1.3981                  0.4785
[2022/06/28 23:22:20] - 108      216.8           40.0            0.0100          0.7179          0.7957          1.1905                  0.5514                  0.6391          0.8152          1.3777                  0.4780
[2022/06/28 23:26:36] - 109      216.7           40.0            0.0100          0.7098          0.7996          1.1819                  0.5526                  0.6391          0.8079          1.3948                  0.4735
[2022/06/28 23:30:54] - 110      216.8           40.0            0.0100          0.7045          0.8020          1.1810                  0.5550                  0.6641          0.8026          1.4016                  0.4792
[2022/06/28 23:35:10] - 111      216.7           40.0            0.0100          0.6953          0.8052          1.1658                  0.5586                  0.6164          0.8060          1.4220                  0.4692
[2022/06/28 23:39:27] - 112      216.7           40.0            0.0100          0.6846          0.8082          1.1610                  0.5601                  0.6414          0.8077          1.3874                  0.4835
[2022/06/28 23:43:44] - 113      216.8           40.0            0.0100          0.6803          0.8089          1.1570                  0.5605                  0.6298          0.8076          1.3904                  0.4745
[2022/06/28 23:48:01] - 114      216.8           40.0            0.0100          0.6774          0.8130          1.1564                  0.5583                  0.6347          0.8165          1.3901                  0.4780
[2022/06/28 23:52:18] - 115      216.9           40.0            0.0100          0.6674          0.8147          1.1461                  0.5683                  0.6210          0.8123          1.4270                  0.4711
[2022/06/28 23:56:35] - 116      216.9           39.9            0.0100          0.6672          0.8131          1.1448                  0.5657                  0.6279          0.8251          1.4060                  0.4768
[2022/06/29 00:00:51] - 117      216.8           39.9            0.0100          0.6643          0.8160          1.1411                  0.5674                  0.6402          0.8150          1.4274                  0.4726
[2022/06/29 00:05:08] - 118      217.0           40.0            0.0100          0.6611          0.8175          1.1389                  0.5693                  0.6366          0.8156          1.4151                  0.4741
[2022/06/29 00:09:25] - 119      216.9           40.0            0.0100          0.6569          0.8182          1.1362                  0.5705                  0.6113          0.8206          1.4159                  0.4722
[2022/06/29 00:13:42] - 120      216.8           40.0            0.0100          0.6539          0.8203          1.1312                  0.5710                  0.6070          0.8247          1.4238                  0.4759
[2022/06/29 00:17:59] - 121      216.9           40.0            0.0100          0.6502          0.8217          1.1310                  0.5734                  0.6088          0.8201          1.4095                  0.4779
[2022/06/29 00:22:16] - 122      216.8           40.0            0.0100          0.6490          0.8228          1.1309                  0.5719                  0.6300          0.8117          1.4040                  0.4789
[2022/06/29 00:26:33] - 123      216.8           40.0            0.0100          0.6400          0.8273          1.1218                  0.5743                  0.6253          0.8215          1.4231                  0.4736
[2022/06/29 00:30:50] - 124      216.8           40.0            0.0100          0.6451          0.8231          1.1264                  0.5719                  0.6168          0.8128          1.4038                  0.4778
[2022/06/29 00:35:06] - 125      216.8           40.0            0.0100          0.6381          0.8256          1.1193                  0.5777                  0.5983          0.8140          1.4281                  0.4702
[2022/06/29 00:39:23] - 126      216.9           40.0            0.0100          0.6360          0.8264          1.1170                  0.5756                  0.6056          0.8169          1.4230                  0.4701
[2022/06/29 00:43:40] - 127      216.8           40.0            0.0100          0.6346          0.8266          1.1152                  0.5755                  0.6204          0.8251          1.4040                  0.4734
[2022/06/29 00:47:57] - 128      216.8           40.0            0.0100          0.6306          0.8273          1.1090                  0.5773                  0.6313          0.8171          1.4148                  0.4699
[2022/06/29 00:52:14] - 129      216.7           40.0            0.0100          0.6274          0.8280          1.1102                  0.5795                  0.6216          0.8137          1.4320                  0.4671
[2022/06/29 00:56:31] - 130      216.8           40.0            0.0100          0.6272          0.8303          1.1091                  0.5785                  0.6104          0.8195          1.4217                  0.4716
[2022/06/29 01:00:48] - 131      216.8           40.0            0.0100          0.6257          0.8317          1.1092                  0.5765                  0.6096          0.8194          1.4511                  0.4679
[2022/06/29 01:05:04] - 132      216.8           40.0            0.0100          0.6222          0.8337          1.1056                  0.5820                  0.6340          0.8246          1.4520                  0.4726
[2022/06/29 01:09:21] - 133      216.7           40.0            0.0100          0.6193          0.8336          1.1024                  0.5828                  0.6212          0.8255          1.4317                  0.4681
[2022/06/29 01:13:38] - 134      216.8           40.0            0.0100          0.6171          0.8350          1.1009                  0.5820                  0.5845          0.8241          1.4637                  0.4651
[2022/06/29 01:17:55] - 135      216.8           40.0            0.0100          0.6156          0.8332          1.0992                  0.5815                  0.6139          0.8202          1.4501                  0.4599
[2022/06/29 01:22:11] - 136      216.8           40.0            0.0100          0.6124          0.8349          1.0955                  0.5820                  0.6328          0.8163          1.4566                  0.4724
[2022/06/29 01:26:28] - 137      216.7           40.0            0.0100          0.6142          0.8343          1.0999                  0.5817                  0.6318          0.8150          1.4160                  0.4760
[2022/06/29 01:30:45] - 138      216.9           40.0            0.0100          0.6107          0.8352          1.0953                  0.5828                  0.5955          0.8257          1.4574                  0.4618
[2022/06/29 01:35:02] - 139      216.8           39.9            0.0100          0.6105          0.8349          1.0893                  0.5847                  0.5880          0.8258          1.4392                  0.4672
[2022/06/29 01:39:19] - 140      216.9           39.9            0.0100          0.6092          0.8362          1.0934                  0.5825                  0.6039          0.8253          1.4226                  0.4696
[2022/06/29 01:43:36] - 141      216.9           39.9            0.0100          0.6029          0.8390          1.0881                  0.5858                  0.6008          0.8250          1.4515                  0.4683
[2022/06/29 01:47:53] - 142      217.0           40.0            0.0100          0.6033          0.8390          1.0877                  0.5869                  0.5991          0.8281          1.4394                  0.4671
[2022/06/29 01:52:10] - 143      216.9           40.0            0.0100          0.5989          0.8399          1.0824                  0.5884                  0.6071          0.8252          1.4389                  0.4730
[2022/06/29 01:56:26] - 144      216.9           40.0            0.0100          0.5970          0.8383          1.0787                  0.5889                  0.6167          0.8194          1.4241                  0.4740
[2022/06/29 02:00:43] - 145      217.0           40.0            0.0100          0.5955          0.8403          1.0801                  0.5902                  0.6080          0.8216          1.4168                  0.4799
[2022/06/29 02:05:00] - 146      216.8           39.9            0.0100          0.5964          0.8402          1.0797                  0.5890                  0.5890          0.8311          1.4333                  0.4741
[2022/06/29 02:09:17] - 147      216.8           40.0            0.0100          0.5971          0.8406          1.0784                  0.5910                  0.5990          0.8235          1.4336                  0.4700
[2022/06/29 02:13:34] - 148      216.8           40.0            0.0100          0.5854          0.8422          1.0699                  0.5926                  0.5961          0.8282          1.4404                  0.4672
[2022/06/29 02:17:51] - 149      216.8           40.0            0.0010          0.5880          0.8432          1.0712                  0.5901                  0.6065          0.8305          1.4333                  0.4719
[2022/06/29 02:22:08] - 150      216.8           40.0            0.0010          0.5613          0.8547          1.0023                  0.6175                  0.5346          0.8483          1.4022                  0.4831
[2022/06/29 02:26:25] - 151      216.9           40.0            0.0010          0.5285          0.8618          0.9628                  0.6320                  0.5367          0.8455          1.4295                  0.4755
[2022/06/29 02:30:41] - 152      216.8           40.0            0.0010          0.5112          0.8659          0.9441                  0.6382                  0.5181          0.8435          1.4348                  0.4815
[2022/06/29 02:34:58] - 153      216.7           40.0            0.0010          0.5035          0.8676          0.9406                  0.6395                  0.5460          0.8311          1.4135                  0.4834
[2022/06/29 02:39:15] - 154      216.7           40.0            0.0010          0.4963          0.8700          0.9282                  0.6435                  0.5333          0.8412          1.3985                  0.4869
[2022/06/29 02:43:32] - 155      216.8           40.0            0.0010          0.4897          0.8723          0.9177                  0.6481                  0.5176          0.8466          1.4377                  0.4795
[2022/06/29 02:47:49] - 156      216.8           40.0            0.0010          0.4818          0.8737          0.9111                  0.6467                  0.5019          0.8500          1.4693                  0.4702
[2022/06/29 02:52:05] - 157      216.8           40.0            0.0010          0.4794          0.8745          0.9090                  0.6495                  0.5168          0.8402          1.4464                  0.4792
[2022/06/29 02:56:22] - 158      216.9           40.0            0.0010          0.4724          0.8742          0.9006                  0.6524                  0.5267          0.8491          1.4458                  0.4771
[2022/06/29 03:00:39] - 159      217.1           40.0            0.0010          0.4696          0.8748          0.8968                  0.6535                  0.5046          0.8538          1.4488                  0.4788
[2022/06/29 03:04:56] - 160      216.7           40.0            0.0010          0.4652          0.8775          0.8885                  0.6568                  0.4992          0.8477          1.4641                  0.4807
[2022/06/29 03:09:13] - 161      216.7           40.0            0.0010          0.4630          0.8776          0.8890                  0.6572                  0.4977          0.8541          1.4541                  0.4799
[2022/06/29 03:13:30] - 162      216.8           40.0            0.0010          0.4585          0.8806          0.8846                  0.6584                  0.4885          0.8497          1.4849                  0.4723
[2022/06/29 03:17:47] - 163      216.9           40.0            0.0010          0.4561          0.8808          0.8790                  0.6609                  0.4934          0.8540          1.4515                  0.4807
[2022/06/29 03:22:04] - 164      216.9           40.0            0.0010          0.4523          0.8820          0.8780                  0.6595                  0.4998          0.8499          1.4503                  0.4774
[2022/06/29 03:26:20] - 165      216.7           40.0            0.0010          0.4501          0.8822          0.8708                  0.6643                  0.5030          0.8528          1.4514                  0.4768
[2022/06/29 03:30:37] - 166      216.7           40.0            0.0010          0.4440          0.8830          0.8634                  0.6658                  0.4756          0.8551          1.5063                  0.4671
[2022/06/29 03:34:54] - 167      216.8           40.0            0.0010          0.4418          0.8835          0.8610                  0.6678                  0.5072          0.8457          1.5537                  0.4588
[2022/06/29 03:39:11] - 168      216.8           40.0            0.0010          0.4406          0.8845          0.8617                  0.6692                  0.4886          0.8532          1.4969                  0.4734
[2022/06/29 03:43:27] - 169      216.7           40.0            0.0010          0.4359          0.8871          0.8525                  0.6703                  0.5127          0.8446          1.5115                  0.4746
[2022/06/29 03:47:45] - 170      216.8           40.0            0.0010          0.4353          0.8856          0.8506                  0.6724                  0.4577          0.8552          1.5909                  0.4568
[2022/06/29 03:52:02] - 171      216.8           40.0            0.0010          0.4319          0.8862          0.8526                  0.6712                  0.4744          0.8547          1.5739                  0.4602
[2022/06/29 03:56:18] - 172      216.8           40.0            0.0010          0.4315          0.8874          0.8472                  0.6706                  0.4848          0.8504          1.4926                  0.4678
[2022/06/29 04:00:35] - 173      216.8           40.0            0.0010          0.4275          0.8872          0.8444                  0.6730                  0.4832          0.8543          1.5606                  0.4641
[2022/06/29 04:04:52] - 174      216.8           40.0            0.0010          0.4270          0.8871          0.8422                  0.6763                  0.5064          0.8502          1.5415                  0.4655
