[2022/05/27 12:48:38] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=True, cutout_len=20, data_dir='../cifar-data', epochs=200, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_cutout/preactresnet18_20', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2022/05/27 12:48:42] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2022/05/27 12:52:50] - 0 	 209.0 	 	 38.7 	 	 0.1000 	 2.1274 	 0.2157 	 2.2284 	 	 0.1694 	 	 2.0542 	 0.2320 	 2.2235 	 	 0.1806
[2022/05/27 12:56:55] - 1 	 206.9 	 	 38.7 	 	 0.1000 	 1.9741 	 0.2876 	 2.1282 	 	 0.2084 	 	 1.8804 	 0.2848 	 2.1288 	 	 0.1907
[2022/05/27 13:01:01] - 2 	 206.8 	 	 38.7 	 	 0.1000 	 1.8673 	 0.3339 	 2.0751 	 	 0.2292 	 	 1.8037 	 0.3456 	 2.0794 	 	 0.2303
[2022/05/27 13:05:07] - 3 	 206.7 	 	 38.7 	 	 0.1000 	 1.8058 	 0.3612 	 2.0371 	 	 0.2448 	 	 1.6599 	 0.3867 	 1.9619 	 	 0.2608
[2022/05/27 13:09:12] - 4 	 206.6 	 	 38.7 	 	 0.1000 	 1.7590 	 0.3794 	 2.0096 	 	 0.2524 	 	 1.6037 	 0.4126 	 1.9446 	 	 0.2679
[2022/05/27 13:13:18] - 5 	 206.9 	 	 38.7 	 	 0.1000 	 1.7226 	 0.3964 	 1.9867 	 	 0.2617 	 	 1.5340 	 0.4386 	 1.8596 	 	 0.2824
[2022/05/27 13:17:24] - 6 	 206.9 	 	 38.7 	 	 0.1000 	 1.6888 	 0.4085 	 1.9670 	 	 0.2693 	 	 1.5009 	 0.4616 	 1.8326 	 	 0.3146
[2022/05/27 13:21:30] - 7 	 206.6 	 	 38.7 	 	 0.1000 	 1.6617 	 0.4220 	 1.9521 	 	 0.2754 	 	 1.4925 	 0.4706 	 1.8459 	 	 0.3096
[2022/05/27 13:25:35] - 8 	 206.7 	 	 38.7 	 	 0.1000 	 1.6382 	 0.4308 	 1.9375 	 	 0.2765 	 	 1.4597 	 0.4796 	 1.8615 	 	 0.3014
[2022/05/27 13:29:40] - 9 	 206.6 	 	 38.7 	 	 0.1000 	 1.6132 	 0.4436 	 1.9239 	 	 0.2850 	 	 1.3967 	 0.5159 	 1.7823 	 	 0.3282
[2022/05/27 13:33:46] - 10 	 206.7 	 	 38.7 	 	 0.1000 	 1.5985 	 0.4512 	 1.9172 	 	 0.2877 	 	 1.4030 	 0.5194 	 1.7566 	 	 0.3420
[2022/05/27 13:37:52] - 11 	 206.5 	 	 38.7 	 	 0.1000 	 1.5899 	 0.4540 	 1.9142 	 	 0.2868 	 	 1.3571 	 0.5040 	 1.7684 	 	 0.3321
[2022/05/27 13:41:57] - 12 	 206.6 	 	 38.7 	 	 0.1000 	 1.5709 	 0.4613 	 1.9017 	 	 0.2925 	 	 1.3473 	 0.5395 	 1.7294 	 	 0.3473
[2022/05/27 13:46:03] - 13 	 206.5 	 	 38.7 	 	 0.1000 	 1.5639 	 0.4665 	 1.8989 	 	 0.2939 	 	 1.3355 	 0.5156 	 1.7557 	 	 0.3258
[2022/05/27 13:50:08] - 14 	 206.7 	 	 38.7 	 	 0.1000 	 1.5451 	 0.4737 	 1.8870 	 	 0.2960 	 	 1.3306 	 0.5324 	 1.7635 	 	 0.3348
[2022/05/27 13:54:13] - 15 	 206.8 	 	 38.8 	 	 0.1000 	 1.5381 	 0.4769 	 1.8836 	 	 0.2991 	 	 1.3275 	 0.5400 	 1.7188 	 	 0.3516
[2022/05/27 13:58:19] - 16 	 206.6 	 	 38.7 	 	 0.1000 	 1.5286 	 0.4804 	 1.8781 	 	 0.3013 	 	 1.3087 	 0.5517 	 1.7258 	 	 0.3547
[2022/05/27 14:02:25] - 17 	 206.7 	 	 38.7 	 	 0.1000 	 1.5248 	 0.4846 	 1.8785 	 	 0.3012 	 	 1.2948 	 0.5378 	 1.7068 	 	 0.3534
[2022/05/27 14:06:30] - 18 	 206.7 	 	 38.8 	 	 0.1000 	 1.5152 	 0.4886 	 1.8713 	 	 0.3028 	 	 1.3234 	 0.5105 	 1.7284 	 	 0.3517
[2022/05/27 14:10:35] - 19 	 206.7 	 	 38.7 	 	 0.1000 	 1.5105 	 0.4891 	 1.8695 	 	 0.3032 	 	 1.2930 	 0.5411 	 1.6918 	 	 0.3613
[2022/05/27 14:14:41] - 20 	 206.7 	 	 38.7 	 	 0.1000 	 1.4991 	 0.4938 	 1.8626 	 	 0.3062 	 	 1.2381 	 0.5548 	 1.7299 	 	 0.3514
[2022/05/27 14:18:47] - 21 	 206.6 	 	 38.7 	 	 0.1000 	 1.4925 	 0.4977 	 1.8581 	 	 0.3088 	 	 1.2878 	 0.5478 	 1.6982 	 	 0.3686
[2022/05/27 14:22:52] - 22 	 206.6 	 	 38.7 	 	 0.1000 	 1.4877 	 0.4981 	 1.8554 	 	 0.3057 	 	 1.2402 	 0.5775 	 1.6829 	 	 0.3691
[2022/05/27 14:26:58] - 23 	 206.7 	 	 38.7 	 	 0.1000 	 1.4822 	 0.4993 	 1.8535 	 	 0.3075 	 	 1.2718 	 0.5534 	 1.7089 	 	 0.3576
[2022/05/27 14:31:04] - 24 	 206.8 	 	 38.7 	 	 0.1000 	 1.4782 	 0.5033 	 1.8506 	 	 0.3092 	 	 1.2498 	 0.5595 	 1.6858 	 	 0.3653
