[2022/07/10 19:55:26] - Namespace(attack='fgsm', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', dropout=0, epochs=200, epsilon=8, eval=False, fgsm_alpha=0.875, fgsm_init='random', fname='experiments/cifar10_fgsm/preactresnet18_0.875_2', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2022/07/10 19:55:37] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2022/07/10 19:56:55] - 0 	 49.0 	 	 28.9 	 	 0.1000 	 1.8305 	 0.3227 	 2.0424 	 	 0.2344 	 	 1.6260 	 0.4063 	 1.9697 	 	 0.2608
[2022/07/10 19:57:58] - 1 	 34.5 	 	 28.8 	 	 0.1000 	 1.5488 	 0.4359 	 1.8309 	 	 0.3085 	 	 1.4291 	 0.4824 	 1.9089 	 	 0.2726
[2022/07/10 19:59:02] - 2 	 34.5 	 	 28.9 	 	 0.1000 	 1.3841 	 0.5105 	 1.7225 	 	 0.3484 	 	 1.3553 	 0.5129 	 1.8380 	 	 0.3063
[2022/07/10 20:00:06] - 3 	 34.7 	 	 28.8 	 	 0.1000 	 1.2581 	 0.5644 	 1.6315 	 	 0.3768 	 	 1.1908 	 0.5792 	 1.7877 	 	 0.3232
[2022/07/10 20:01:09] - 4 	 34.5 	 	 28.8 	 	 0.1000 	 1.1458 	 0.6172 	 1.5496 	 	 0.4120 	 	 1.1245 	 0.6231 	 1.7348 	 	 0.3387
[2022/07/10 20:02:12] - 5 	 34.5 	 	 28.8 	 	 0.1000 	 1.0683 	 0.6510 	 1.4907 	 	 0.4305 	 	 1.0806 	 0.6188 	 1.7422 	 	 0.3443
[2022/07/10 20:03:16] - 6 	 34.5 	 	 28.8 	 	 0.1000 	 1.0102 	 0.6777 	 1.4480 	 	 0.4494 	 	 0.9609 	 0.6858 	 1.6911 	 	 0.3587
[2022/07/10 20:04:19] - 7 	 34.5 	 	 28.8 	 	 0.1000 	 0.9562 	 0.6986 	 1.4070 	 	 0.4616 	 	 0.9467 	 0.6952 	 1.6846 	 	 0.3639
[2022/07/10 20:05:23] - 8 	 34.5 	 	 28.8 	 	 0.1000 	 0.9166 	 0.7153 	 1.3774 	 	 0.4717 	 	 0.9160 	 0.6931 	 1.6674 	 	 0.3728
[2022/07/10 20:06:26] - 9 	 34.5 	 	 28.8 	 	 0.1000 	 0.8860 	 0.7293 	 1.3536 	 	 0.4837 	 	 0.8681 	 0.7181 	 1.6591 	 	 0.3711
[2022/07/10 20:07:30] - 10 	 34.5 	 	 28.8 	 	 0.1000 	 0.8568 	 0.7387 	 1.3316 	 	 0.4920 	 	 0.9070 	 0.6914 	 1.7001 	 	 0.3775
[2022/07/10 20:08:34] - 11 	 34.5 	 	 28.8 	 	 0.1000 	 0.8355 	 0.7475 	 1.3125 	 	 0.4962 	 	 0.8853 	 0.7190 	 1.6212 	 	 0.3888
[2022/07/10 20:09:37] - 12 	 34.5 	 	 28.8 	 	 0.1000 	 0.8173 	 0.7555 	 1.3016 	 	 0.5028 	 	 0.8413 	 0.7404 	 1.6105 	 	 0.3887
[2022/07/10 20:10:40] - 13 	 34.5 	 	 28.8 	 	 0.1000 	 0.7988 	 0.7638 	 1.2847 	 	 0.5103 	 	 0.8259 	 0.7234 	 1.7048 	 	 0.3813
[2022/07/10 20:11:44] - 14 	 34.6 	 	 28.8 	 	 0.1000 	 0.7812 	 0.7695 	 1.2701 	 	 0.5163 	 	 0.8326 	 0.7436 	 1.6395 	 	 0.3778
[2022/07/10 20:12:47] - 15 	 34.5 	 	 28.8 	 	 0.1000 	 0.7637 	 0.7771 	 1.2540 	 	 0.5194 	 	 0.7844 	 0.7517 	 1.6483 	 	 0.3822
[2022/07/10 20:13:50] - 16 	 34.5 	 	 28.8 	 	 0.1000 	 0.7524 	 0.7812 	 1.2466 	 	 0.5238 	 	 0.7983 	 0.7377 	 1.6322 	 	 0.3879
[2022/07/10 20:14:54] - 17 	 34.5 	 	 28.8 	 	 0.1000 	 0.7389 	 0.7857 	 1.2343 	 	 0.5271 	 	 0.7966 	 0.7499 	 1.6447 	 	 0.3838
[2022/07/10 20:15:57] - 18 	 34.5 	 	 28.8 	 	 0.1000 	 0.7285 	 0.7878 	 1.2260 	 	 0.5276 	 	 0.7408 	 0.7653 	 1.7263 	 	 0.3692
[2022/07/10 20:17:00] - 19 	 34.6 	 	 28.8 	 	 0.1000 	 0.7162 	 0.7956 	 1.2139 	 	 0.5365 	 	 0.7705 	 0.7494 	 1.6622 	 	 0.3801
[2022/07/10 20:18:04] - 20 	 34.5 	 	 28.8 	 	 0.1000 	 0.7047 	 0.7987 	 1.2061 	 	 0.5382 	 	 0.7525 	 0.7620 	 1.6816 	 	 0.3847
[2022/07/10 20:19:08] - 21 	 34.6 	 	 28.8 	 	 0.1000 	 0.7027 	 0.7988 	 1.2019 	 	 0.5381 	 	 0.8000 	 0.7569 	 1.6530 	 	 0.3836
[2022/07/10 20:20:11] - 22 	 34.5 	 	 28.8 	 	 0.1000 	 0.6953 	 0.8011 	 1.1960 	 	 0.5425 	 	 0.7525 	 0.7651 	 1.6112 	 	 0.3922
[2022/07/10 20:21:14] - 23 	 34.5 	 	 28.8 	 	 0.1000 	 0.6879 	 0.8033 	 1.1919 	 	 0.5459 	 	 0.7288 	 0.7828 	 1.6005 	 	 0.3947
[2022/07/10 20:22:18] - 24 	 34.5 	 	 28.8 	 	 0.1000 	 0.6764 	 0.8104 	 1.1839 	 	 0.5439 	 	 0.7865 	 0.7426 	 1.5600 	 	 0.4141
[2022/07/10 20:23:21] - 25 	 34.5 	 	 28.8 	 	 0.1000 	 0.6697 	 0.8119 	 1.1752 	 	 0.5483 	 	 0.7424 	 0.7668 	 1.5925 	 	 0.4091
[2022/07/10 20:24:24] - 26 	 34.5 	 	 28.8 	 	 0.1000 	 0.6671 	 0.8132 	 1.1723 	 	 0.5493 	 	 0.7252 	 0.7726 	 1.6632 	 	 0.3781
[2022/07/10 20:25:28] - 27 	 34.5 	 	 28.8 	 	 0.1000 	 0.6612 	 0.8149 	 1.1686 	 	 0.5501 	 	 0.7333 	 0.7685 	 1.6800 	 	 0.3827
[2022/07/10 20:26:31] - 28 	 34.5 	 	 28.8 	 	 0.1000 	 0.6604 	 0.8136 	 1.1666 	 	 0.5513 	 	 0.7432 	 0.7668 	 1.6431 	 	 0.3944
[2022/07/10 20:27:34] - 29 	 34.5 	 	 28.8 	 	 0.1000 	 0.6552 	 0.8153 	 1.1626 	 	 0.5541 	 	 0.7363 	 0.7763 	 1.6202 	 	 0.3988
[2022/07/10 20:28:38] - 30 	 34.7 	 	 28.8 	 	 0.1000 	 0.6514 	 0.8180 	 1.1582 	 	 0.5531 	 	 0.7092 	 0.7816 	 1.6289 	 	 0.3899
[2022/07/10 20:29:41] - 31 	 34.5 	 	 28.8 	 	 0.1000 	 0.6420 	 0.8223 	 1.1527 	 	 0.5559 	 	 0.7445 	 0.7737 	 1.6784 	 	 0.3779
[2022/07/10 20:30:45] - 32 	 34.5 	 	 28.8 	 	 0.1000 	 0.6415 	 0.8214 	 1.1510 	 	 0.5578 	 	 0.7244 	 0.7802 	 1.6738 	 	 0.3838
[2022/07/10 20:31:48] - 33 	 34.5 	 	 28.8 	 	 0.1000 	 0.6425 	 0.8196 	 1.1509 	 	 0.5555 	 	 0.7117 	 0.7733 	 1.6519 	 	 0.3853
[2022/07/10 20:32:51] - 34 	 34.5 	 	 28.8 	 	 0.1000 	 0.6331 	 0.8246 	 1.1420 	 	 0.5595 	 	 0.6832 	 0.7897 	 1.6141 	 	 0.4132
[2022/07/10 20:33:55] - 35 	 34.5 	 	 28.8 	 	 0.1000 	 0.6302 	 0.8269 	 1.1387 	 	 0.5613 	 	 0.6959 	 0.7898 	 1.6209 	 	 0.4015
[2022/07/10 20:34:58] - 36 	 34.5 	 	 28.8 	 	 0.1000 	 0.6319 	 0.8242 	 1.1417 	 	 0.5624 	 	 0.7188 	 0.7788 	 1.6137 	 	 0.3987
[2022/07/10 20:36:01] - 37 	 34.5 	 	 28.8 	 	 0.1000 	 0.6238 	 0.8285 	 1.1359 	 	 0.5614 	 	 0.7043 	 0.7834 	 1.6326 	 	 0.3896
[2022/07/10 20:37:04] - 38 	 34.5 	 	 28.8 	 	 0.1000 	 0.6227 	 0.8278 	 1.1339 	 	 0.5620 	 	 0.7221 	 0.7861 	 1.6479 	 	 0.3906
[2022/07/10 20:38:08] - 39 	 34.5 	 	 28.8 	 	 0.1000 	 0.6200 	 0.8304 	 1.1321 	 	 0.5622 	 	 0.6966 	 0.7855 	 1.6601 	 	 0.3886
[2022/07/10 20:39:11] - 40 	 34.5 	 	 28.8 	 	 0.1000 	 0.6186 	 0.8306 	 1.1293 	 	 0.5644 	 	 0.7156 	 0.7834 	 1.6125 	 	 0.3993
[2022/07/10 20:40:15] - 41 	 34.5 	 	 28.8 	 	 0.1000 	 0.6173 	 0.8310 	 1.1296 	 	 0.5646 	 	 0.6746 	 0.7950 	 1.6047 	 	 0.4091
[2022/07/10 20:41:18] - 42 	 34.5 	 	 28.8 	 	 0.1000 	 0.6165 	 0.8294 	 1.1295 	 	 0.5670 	 	 0.7200 	 0.7681 	 1.6096 	 	 0.4121
[2022/07/10 20:42:21] - 43 	 34.5 	 	 28.8 	 	 0.1000 	 0.6121 	 0.8313 	 1.1250 	 	 0.5644 	 	 0.7014 	 0.7782 	 1.6398 	 	 0.3878
[2022/07/10 20:43:25] - 44 	 34.5 	 	 28.8 	 	 0.1000 	 0.6102 	 0.8322 	 1.1246 	 	 0.5646 	 	 0.6978 	 0.7875 	 1.5691 	 	 0.4108
[2022/07/10 20:44:28] - 45 	 34.5 	 	 28.8 	 	 0.1000 	 0.6076 	 0.8338 	 1.1196 	 	 0.5684 	 	 0.6570 	 0.7881 	 1.6731 	 	 0.3841
[2022/07/10 20:45:31] - 46 	 34.5 	 	 28.8 	 	 0.1000 	 0.6074 	 0.8346 	 1.1218 	 	 0.5681 	 	 0.6636 	 0.7916 	 1.6133 	 	 0.4092
[2022/07/10 20:46:35] - 47 	 34.5 	 	 28.8 	 	 0.1000 	 0.6009 	 0.8361 	 1.1137 	 	 0.5721 	 	 0.6785 	 0.7867 	 1.6182 	 	 0.4046
[2022/07/10 20:47:38] - 48 	 34.5 	 	 28.8 	 	 0.1000 	 0.6021 	 0.8372 	 1.1172 	 	 0.5699 	 	 0.6929 	 0.7640 	 1.6975 	 	 0.3879
[2022/07/10 20:48:41] - 49 	 34.5 	 	 28.8 	 	 0.1000 	 0.6024 	 0.8354 	 1.1153 	 	 0.5698 	 	 0.7159 	 0.7672 	 1.6610 	 	 0.3978
[2022/07/10 20:49:45] - 50 	 34.5 	 	 28.8 	 	 0.1000 	 0.5988 	 0.8362 	 1.1111 	 	 0.5713 	 	 0.6670 	 0.7828 	 1.6770 	 	 0.3859
[2022/07/10 20:50:48] - 51 	 34.5 	 	 28.8 	 	 0.1000 	 0.5944 	 0.8393 	 1.1109 	 	 0.5723 	 	 0.6756 	 0.7809 	 1.6319 	 	 0.4056
[2022/07/10 20:51:51] - 52 	 34.5 	 	 28.8 	 	 0.1000 	 0.5930 	 0.8412 	 1.1074 	 	 0.5728 	 	 0.6780 	 0.7841 	 1.6555 	 	 0.3934
[2022/07/10 20:52:55] - 53 	 34.5 	 	 28.8 	 	 0.1000 	 0.5973 	 0.8377 	 1.1140 	 	 0.5753 	 	 0.6794 	 0.7892 	 1.6448 	 	 0.4011
[2022/07/10 20:53:58] - 54 	 34.5 	 	 28.8 	 	 0.1000 	 0.5881 	 0.8401 	 1.1033 	 	 0.5732 	 	 0.6670 	 0.7958 	 1.6508 	 	 0.3950
[2022/07/10 20:55:01] - 55 	 34.5 	 	 28.8 	 	 0.1000 	 0.5899 	 0.8409 	 1.1056 	 	 0.5717 	 	 0.6670 	 0.8010 	 1.6083 	 	 0.4063
[2022/07/10 20:56:04] - 56 	 34.5 	 	 28.8 	 	 0.1000 	 0.5915 	 0.8396 	 1.1030 	 	 0.5736 	 	 0.6514 	 0.7975 	 1.6031 	 	 0.4098
[2022/07/10 20:57:08] - 57 	 34.5 	 	 28.8 	 	 0.1000 	 0.5819 	 0.8425 	 1.0951 	 	 0.5763 	 	 0.6479 	 0.7896 	 1.6580 	 	 0.3996
[2022/07/10 20:58:11] - 58 	 34.5 	 	 28.8 	 	 0.1000 	 0.5939 	 0.8384 	 1.1121 	 	 0.5706 	 	 0.6878 	 0.7874 	 1.6895 	 	 0.3747
[2022/07/10 20:59:15] - 59 	 34.6 	 	 28.8 	 	 0.1000 	 0.5821 	 0.8427 	 1.0989 	 	 0.5758 	 	 0.6718 	 0.7893 	 1.5969 	 	 0.4085
[2022/07/10 21:00:18] - 60 	 34.5 	 	 28.8 	 	 0.1000 	 0.5918 	 0.8402 	 1.1079 	 	 0.5716 	 	 0.6774 	 0.7948 	 1.6081 	 	 0.4059
[2022/07/10 21:01:22] - 61 	 34.5 	 	 28.8 	 	 0.1000 	 0.5849 	 0.8430 	 1.0988 	 	 0.5765 	 	 0.6575 	 0.8073 	 1.5933 	 	 0.4057
